26,"Xavier Tillman, Sr.",PF,7-Jun,245,25,Boston Celtics,4,Michigan State,2020 Rnd 2 Pick 5,United States
44,Nikola Topic,PG,6-Jun,200,19,Oklahoma City Thunder,0,KK Crvena Zvezda (Serbia),2024 Rnd 1 Pick 12,Serbia
0,Jacob Toppin,SF,8-Jun,200,24,New York Knicks,1,Kentucky,"2023 NBA Draft, Undrafted",United States
1,Obi Toppin,F,9-Jun,220,26,Indiana Pacers,4,Dayton,2020 Rnd 1 Pick 8,United States
32,Karl-Anthony Towns,C,Jul-00,248,28,New York Knicks,9,Kentucky,2015 Rnd 1 Pick 1,United StatesDominican Republic
94,Armel Traore,SF,8-Jun,215,22,Los Angeles Lakers,0,ADA Blois Basket (France),"2024 NBA Draft, Undrafted",France
33,Luke Travers,F,7-Jun,207,23,Cleveland Cavaliers,0,Perth (Australia),2022 Rnd 2 Pick 26,Australia
5,"Gary Trent, Jr.",SG,5-Jun,204,25,Milwaukee Bucks,6,Duke,2018 Rnd 2 Pick 7,United States
34,Oscar Tshiebwe,F,8-Jun,255,25,Utah Jazz,1,Kentucky,"2023 NBA Draft, Undrafted",Democratic Republic of the Congo
17,P.J. Tucker,SF,5-Jun,245,39,Los Angeles Clippers,13,Texas,2006 Rnd 2 Pick 5,United States
33,Myles Turner,FC,11-Jun,250,28,Indiana Pacers,9,Texas,2015 Rnd 1 Pick 11,United States
5,Hunter Tyson,SF,8-Jun,215,24,Denver Nuggets,1,Clemson,2023 Rnd 2 Pick 7,United States
24,Jaylon Tyson,F,6-Jun,215,21,Cleveland Cavaliers,0,California,2024 Rnd 1 Pick 20,United States
17,Stanley Umude,G,6-Jun,210,25,Milwaukee Bucks,2,Arkansas,"2022 NBA Draft, Undrafted",United States
17,Jonas Valanciunas,C,11-Jun,265,32,Washington Wizards,12,Lietuvos Rytas (Lithuania),2011 Rnd 1 Pick 5,Lithuania
2,Jarred Vanderbilt,PF,8-Jun,214,25,Los Angeles Lakers,6,Kentucky,2018 Rnd 2 Pick 11,United States
5,Fred VanVleet,G,Jun-00,197,30,Houston Rockets,8,Wichita State,"2016 NBA Draft, Undrafted",United States
24,Devin Vassell,SG,5-Jun,200,24,San Antonio Spurs,4,Florida State,2020 Rnd 1 Pick 11,United States
7,Gabe Vincent,G,2-Jun,200,28,Los Angeles Lakers,5,UC Santa Barbara,"2018 NBA Draft, Undrafted",United StatesNigeria
9,Nikola Vucevic,PF,10-Jun,260,33,Chicago Bulls,13,USC,2011 Rnd 1 Pick 16,SwitzerlandMontenegro
0,Tristan Vukcevic,F,10-Jun,220,21,Washington Wizards,1,KK Partizan (Serbia),2023 Rnd 2 Pick 12,ItalySerbia
32,Dean Wade,PF,9-Jun,228,27,Cleveland Cavaliers,5,Kansas State,"2019 NBA Draft, Undrafted",United States
22,Franz Wagner,SF,10-Jun,220,23,Orlando Magic,3,Michigan,2021 Rnd 1 Pick 8,Germany
21,Moe Wagner,PF,11-Jun,245,27,Orlando Magic,6,Michigan,2018 Rnd 1 Pick 25,Germany
34,Jabari Walker,F,7-Jun,227,22,Portland Trail Blazers,2,Colorado,2022 Rnd 2 Pick 27,United States
5,Jarace Walker,G,7-Jun,235,21,Indiana Pacers,1,Houston,2023 Rnd 1 Pick 8,United States
22,Cason Wallace,G,3-Jun,195,20,Oklahoma City Thunder,1,Kentucky,2023 Rnd 1 Pick 10,United States
2,Keaton Wallace,G,3-Jun,185,25,Atlanta Hawks,1,Texas-San Antonio,"2021 NBA Draft, Undrafted",United States
27,Jordan Walsh,F,6-Jun,205,20,Boston Celtics,1,Arkansas,2023 Rnd 2 Pick 8,United States
14,Ja'Kobe Walter,F,5-Jun,180,20,Toronto Raptors,0,Baylor,2024 Rnd 1 Pick 19,United States
7,Kel'el Ware,PF,Jul-00,230,20,Miami Heat,0,Indiana,2024 Rnd 1 Pick 15,United States
14,"TyTy Washington, Jr.",PG,3-Jun,195,22,Phoenix Suns,2,Kentucky,2022 Rnd 1 Pick 29,United States
25,P.J. Washington,PF,6-Jun,230,26,Dallas Mavericks,5,Kentucky,2019 Rnd 1 Pick 12,United States
43,Lindy Waters III,SG,6-Jun,210,27,Golden State Warriors,3,Oklahoma State,"2020 NBA Draft, Undrafted",United States
9,Trendon Watford,SF,8-Jun,237,23,Brooklyn Nets,3,LSU,"2021 NBA Draft, Undrafted",United States
28,Anton Watson,SF,8-Jun,225,24,Boston Celtics,0,Gonzaga,2024 Rnd 2 Pick 24,United States
8,Peyton Watson,GF,7-Jun,200,22,Denver Nuggets,2,UCLA,2022 Rnd 1 Pick 30,United States
0,Jaylen Wells,F,8-Jun,206,21,Memphis Grizzlies,0,Washington State,2024 Rnd 2 Pick 9,United States
1,Victor Wembanyama,F,3-Jul,210,20,San Antonio Spurs,1,Boulogne-Levallois (France),2023 Rnd 1 Pick 1,France
14,Blake Wesley,SG,3-Jun,185,21,San Antonio Spurs,2,Notre Dame,2022 Rnd 1 Pick 25,United States
4,Russell Westbrook,G,4-Jun,200,35,Denver Nuggets,16,UCLA,2008 Rnd 1 Pick 4,United States
0,Coby White,PG,5-Jun,195,24,Chicago Bulls,5,North Carolina,2019 Rnd 1 Pick 7,United States
9,Derrick White,G,4-Jun,190,30,Boston Celtics,7,Colorado,2017 Rnd 1 Pick 29,United States
0,Dariq Whitehead,F,6-Jun,220,20,Brooklyn Nets,1,Duke,2023 Rnd 1 Pick 22,United States
7,Cam Whitmore,F,7-Jun,230,20,Houston Rockets,1,Villanova,2023 Rnd 1 Pick 20,United States
21,Aaron Wiggins,F,5-Jun,190,25,Oklahoma City Thunder,3,Maryland,2021 Rnd 2 Pick 25,United States
22,Andrew Wiggins,F,7-Jun,197,29,Golden State Warriors,10,Kansas,2014 Rnd 1 Pick 1,Canada
31,Alondes Williams,G,4-Jun,210,25,Detroit Pistons,2,Wake Forest,"2022 NBA Draft, Undrafted",United States
10,Brandon Williams,PG,1-Jun,190,24,Dallas Mavericks,2,Arizona,"2021 NBA Draft, Undrafted",United States
5,Cody Williams,F,7-Jun,190,19,Utah Jazz,0,Colorado,2024 Rnd 1 Pick 10,United States
2,Grant Williams,SF,6-Jun,236,25,Charlotte Hornets,5,Tennessee,2019 Rnd 1 Pick 22,United States
8,Jalen Williams,G,5-Jun,211,23,Oklahoma City Thunder,2,Santa Clara,2022 Rnd 1 Pick 12,United States
6,Jaylin Williams,C,9-Jun,240,22,Oklahoma City Thunder,2,Arkansas,2022 Rnd 2 Pick 4,United States
19,"Nate Williams, Jr.",SG,5-Jun,205,25,Houston Rockets,2,Buffalo,"2022 NBA Draft, Undrafted",United States
5,"Vincent Williams, Jr.",SF,4-Jun,205,24,Memphis Grizzlies,2,VCU,2022 Rnd 2 Pick 17,United States
34,Kenrich Williams,SF,6-Jun,210,29,Oklahoma City Thunder,6,TCU,"2018 NBA Draft, Undrafted",United States
5,Mark Williams,C,Jul-00,240,22,Charlotte Hornets,2,Duke,2022 Rnd 1 Pick 15,United States
44,Patrick Williams,G,7-Jun,215,23,Chicago Bulls,4,Florida State,2020 Rnd 1 Pick 4,United States
35,Robert Williams,PF,9-Jun,249,27,Portland Trail Blazers,6,Texas A&M,2018 Rnd 1 Pick 27,United States
1,Ziaire Williams,F,9-Jun,185,23,Brooklyn Nets,3,Stanford,2021 Rnd 1 Pick 10,United States
1,Zion Williamson,PF,6-Jun,284,24,New Orleans Pelicans,5,Duke,2019 Rnd 1 Pick 1,United States
22,Jalen Wilson,F,6-Jun,220,23,Brooklyn Nets,1,Kansas,2023 Rnd 2 Pick 21,United States
13,James Wiseman,C,11-Jun,240,23,Indiana Pacers,4,Memphis,2020 Rnd 1 Pick 2,United States
35,Christian Wood,PF,8-Jun,214,29,Los Angeles Lakers,8,UNLV,"2015 NBA Draft, Undrafted",United States
55,Delon Wright,G,5-Jun,185,32,Milwaukee Bucks,9,Utah,2015 Rnd 1 Pick 20,United States
28,Guerschon Yabusele,PF,8-Jun,265,28,Philadelphia Sixers,2,Rouen Metropole Basket (France),2016 Rnd 1 Pick 16,France
8,Cui Yongxi,G,5-Jun,190,23,Brooklyn Nets,0,Guangzhou Loong Lions (China),"2024 NBA Draft, Undrafted",China
11,Trae Young,PG,1-Jun,164,26,Atlanta Hawks,6,Oklahoma,2018 Rnd 1 Pick 5,United States
41,Cody Zeller,F,11-Jun,240,32,Atlanta Hawks,11,Indiana,2013 Rnd 1 Pick 4,United States
40,Ivica Zubac,C,Jul-00,240,27,Los Angeles Clippers,8,KK Mega Bemax (Serbia),2016 Rnd 2 Pick 2,Bosnia and HerzegovinaCroatia
